"glottocode","society","family","macroarea","continent","vitality","Pop_area","Pop_indiv","EA005","EA015","EA015_2","EA033","EA043","EA202","per_wetqu","n_warm_month","elevSD","lang_rich","phylo_rich","id","Long","Lat"
"bidy1244","Bijogo","atla1278","Africa","Africa",1,0.069319650829854,0.0000355952380952381,5,NA,NA,1,"unilineal",0.000249662584261122,0.582456140350877,1,0.202007113447926,0.0804469273743017,0.0327868852459016,"967",-16.15,11.1
"bila1255","Bira","atla1278","Africa","Africa",1,0.105939295499542,0.0000476190476190476,9,"exogamy","yes",0,"unilineal",NA,0.194152046783626,1,0.344078083662802,0.0614525139664804,0.0327868852459016,"1094",29,1
"bila1255","Mbuti","atla1278","Africa","Africa",1,0.105939295499542,0.0000476190476190476,0,"exogamy","no",0,"non-unilineal",0.000499662668636151,0.194152046783626,1,0.344078083662802,0.0614525139664804,0.0327868852459016,"1094",28,2
"bili1260","Blin","afro1255","Africa","Africa",0.8,0.0202060679534147,0.000108333333333333,1,"exogamy","no",1,NA,NA,0.0467836257309941,1,0.315967084691913,0.00670391061452514,0.0163934426229508,"800",36,16
"bini1246","Edo","atla1278","Africa","Africa",1,0.185933347004499,0.00119047619047619,7,"endogamy","yes",3,"unilineal",0.00249966334363638,0.555847953216374,1,0.0483497274583347,0.166480446927374,0.0327868852459016,"1030",6,6
"binj1250","Ngombe","atla1278","Africa","Africa",NA,0.0267223475713975,NA,6,"endogamy","yes",1,"unilineal",NA,0.342105263157895,1,0.0182168451259424,0.0625698324022346,0.0163934426229508,"1092",20,2
"bish1251","Bisharin","afro1255","Africa","Africa",NA,0.0202060679534147,NA,2,"exogamy","yes",1,"unilineal",0.000187162563167365,0.0467836257309941,1,0.315967084691913,0.00670391061452514,0.0163934426229508,"800",35,20
"biss1248","Bisa","mand1469","Africa","Africa",1,0.0594162026113857,0.000416666666666667,7,"exogamy","yes",1,"unilineal",0.00249966334363638,0.328070175438597,1,0.0131360501958677,0.0670391061452514,0.0655737704918033,"910",0,12
"bita1251","Zuande","atla1278","Africa","Africa",1,0.0668358393569836,0.0000551190476190476,8,"endogamy","yes",0,"unilineal",0.0000121625041048451,0.460818713450292,1,0.114006232992366,0.283798882681564,0.0491803278688525,"1031",11,7
"bloo1239","Kainai","algi1248","North America","Americas",NA,0.000131525422624924,NA,0,"exogamy","no",1,"non-unilineal",0.00000966250326109485,0.139181286549708,0.166666666666667,0.0253777457096197,0.00223463687150838,0.0327868852459016,"244",-115,51
"bogh1241","Burmawa","afro1255","Africa","Africa",1,0.0455479992260443,0.0000595238095238095,7,NA,NA,NA,"unilineal",0.000287162596917376,0.268713450292398,1,0.0222318096288328,0.232402234636872,0.0819672131147541,"912",10,10
"boky1238","Boki","atla1278","Africa","Africa",1,0.0668358393569836,0.000166666666666667,7,"endogamy","yes",0,NA,NA,0.460818713450292,1,0.114006232992366,0.283798882681564,0.0491803278688525,"1031",9,6
"bola1250","Bakovi","aust1307","Papunesia","Pacific",0.8,0.00608773107519681,0.0000163095238095238,4,NA,NA,NA,"unilineal",NA,0.658187134502924,1,0.145290685407011,0.403351955307263,0.278688524590164,"994",150.05,-5.42
"bomv1238","Bomvana","atla1278","Africa","Africa",NA,0.0796389147723403,NA,6,NA,NA,NA,"unilineal",NA,0.187426900584795,0.25,0.266656469796715,0.00335195530726257,0.0163934426229508,"527",28,-32
"bomw1238","Sanga","atla1278","Africa","Africa",1,0.0267223475713975,0.0000395238095238095,7,"exogamy","yes",0,"unilineal",NA,0.342105263157895,1,0.0182168451259424,0.0625698324022346,0.0163934426229508,"1092",16,2
"bong1285","Bongo","cent2225","Africa","Africa",0.8,0.0222869195434385,0.0000120238095238095,5,"exogamy","yes",1,"unilineal",0.0000621625209798508,0.287426900584795,1,0.0418129843894181,0.0502793296089385,0.0655737704918033,"1034",29,7
"bong1287","Bgu","aust1307","Papunesia","Asia",0.4,0.0157671554967902,0.00000094047619047619,1,NA,NA,NA,"non-unilineal",0.0000056625019110944,0.530701754385965,0.208333333333333,0.517005231500873,1,1,"993",139.6,-2.34
"bora1271","Arusi","afro1255","Africa","Africa",1,0.0231209752564859,0.00432142857142857,4,NA,NA,2,"unilineal",NA,0.169883040935673,1,0.128228899449462,0.00335195530726257,0.0163934426229508,"1036",40,8
"bord1248","Guna","chib1249","South America","Americas",0.8,0.0271343676924353,0.000000833333333333333,6,"endogamy","no",1,"non-unilineal",NA,0.721052631578947,1,0.941299931589039,0.0446927374301676,0.147540983606557,"1077",-78,9
"bori1243","Adi","sino1245","Eurasia","Asia",1,0.00538595701072565,0.000283333333333333,4,"agamy","no",0,"unilineal",NA,0.194444444444444,0,0.266726878542417,0.0379888268156425,0.0327868852459016,"589",95,28
"boro1274","Bororo Fulani","atla1278","Africa","Africa",NA,0.196308086814377,NA,2,"exogamy","no",0,"non-unilineal",0.00562466439832423,0.374853801169591,1,0.0604870329858802,0.145251396648045,0.0983606557377049,"911",5,13
"boro1274","Wodaabe Fulani","atla1278","Africa","Africa",NA,0.0455479992260443,NA,1,"endogamy","no",1,"unilineal",NA,0.268713450292398,1,0.0222318096288328,0.232402234636872,0.0819672131147541,"912",12,12
"boro1282","Bororo","boro1281","South America","Americas",0.6,0.0000754923361113179,0.00000121428571428571,0,"endogamy","yes",1,"unilineal",0.0000121625041048451,0.328362573099415,1,0.0138929330620201,0.0100558659217877,0.0655737704918033,"785",-55,-16
"boun1243","Kulango","atla1278","Africa","Africa",1,0.0757022159500898,0.000169047619047619,6,"agamy","no",0,"unilineal",0.000312162605354879,0.278070175438596,1,0.0824858613970431,0.0983240223463687,0.0327868852459016,"1029",-3,7
"braz1246","Brazilians","indo1319","Eurasia","Americas",NA,0.000152612909916755,NA,6,"agamy","no",4,"non-unilineal",0.0000334125112767226,0.298538011695906,1,0.0911743179691455,0.0122905027932961,0.0491803278688525,"674",-46.64,-23.68
"brib1243","Bribri","chib1249","North America","Americas",0.6,0.0110592509364854,0.0000130952380952381,5,"agamy","no",0,"unilineal",NA,0.448830409356725,1,0.116589349920605,0.0279329608938547,0.0819672131147541,"955",-83,9
"bube1242","Bubi","atla1278","Africa","Africa",0.4,0.185933347004499,0.0000476190476190476,7,"endogamy","yes",4,NA,0.00011653753933142,0.555847953216374,1,0.0483497274583347,0.166480446927374,0.0327868852459016,"1030",8.72,3.54
"budu1250","Budu","atla1278","Africa","Africa",1,0.105939295499542,0.000214285714285714,7,"exogamy","yes",0,"unilineal",NA,0.194152046783626,1,0.344078083662802,0.0614525139664804,0.0327868852459016,"1094",28,2
"budu1265","Buduma","afro1255","Africa","Africa",0.8,0.0455479992260443,0.0000614285714285714,1,NA,NA,1,"unilineal",0.000199662567386116,0.268713450292398,1,0.0222318096288328,0.232402234636872,0.0819672131147541,"912",15,13
"budz1238","Budja","atla1278","Africa","Africa",1,0.00588142974104598,0.000269047619047619,7,"exogamy","yes",NA,"unilineal",NA,0.416666666666667,1,0.0228574013614247,0.0368715083798883,0.0655737704918033,"1033",23,3
"buga1250","Busama","aust1307","Papunesia","Pacific",0.6,0.00608773107519681,0.0000115357142857143,6,"endogamy","yes",0,"non-unilineal",0.0000159125053704706,0.658187134502924,1,0.145290685407011,0.403351955307263,0.278688524590164,"994",147.26,-6.69
"buki1249","Arapesh","nucl1708","Papunesia","Pacific",0.6,0.0157671554967902,0.0000192857142857143,6,"endogamy","yes",0,"unilineal",NA,0.530701754385965,0.208333333333333,0.517005231500873,1,1,"993",144,-4
"buku1249","Vugusu","atla1278","Africa","Africa",1,0.134176765283295,0.000672619047619048,6,"exogamy","yes",0,"unilineal",0.000624662710823665,0.191520467836257,1,0.332952932624413,0.0770949720670391,0.0491803278688525,"1095",35,1
"bulg1262","Bulgarians","indo1319","Eurasia","Europe",0.6,0.118750016395449,0.00951190476190476,8,"agamy","no",3,"non-unilineal",0.0000209125070579711,0.113450292397661,0.25,0.316626041452721,0.0335195530726257,0.0327868852459016,"383",24,43
"buli1254","Builsa","atla1278","Africa","Africa",1,0.0594162026113857,0.000178571428571429,7,"endogamy","yes",0,"non-unilineal",0.000687162731917422,0.328070175438597,1,0.0131360501958677,0.0670391061452514,0.0655737704918033,"910",-2,11
"bunu1267","Bunun","aust1307","Papunesia","Asia",0.8,0.383989571318484,0.0000452380952380952,6,"endogamy","yes",0,"unilineal",0.000224662575823619,0.291228070175439,0.833333333333333,0.118075266018569,0.140782122905028,0.0983606557377049,"700",121,24
"bura1292","Bura","afro1255","Africa","Africa",0.6,0.0455479992260443,0.000297619047619048,6,NA,NA,0,"unilineal",0.00101216284160496,0.268713450292398,1,0.0222318096288328,0.232402234636872,0.0819672131147541,"912",12,10
"burj1242","Burji","afro1255","Africa","Africa",0.8,0.0801260111243008,0.0000425,7,"exogamy","no",NA,"unilineal",NA,0.173976608187135,1,0.327058999443162,0.0793296089385475,0.131147540983607,"1035",38,5
"buru1296","Burusho","","Eurasia","Asia",0.6,0.0717307632988349,0.000103571428571429,6,"agamy","no",1,"unilineal",NA,0.0853801169590643,0,0.53165784771589,0.0558659217877095,0.0491803278688525,"484",75,37
"bush1247","Kuba","atla1278","Africa","Africa",1,0.0384155546632411,0.00018452380952381,6,"endogamy","yes",2,"unilineal",0.000912162807854948,0.338304093567251,1,0.0497743319288778,0.017877094972067,0,"973",22,-5
"buyu1239","Buye","atla1278","Africa","Africa",1,0.0364095658240868,0.0000119047619047619,6,"agamy","no",2,"unilineal",NA,0.287719298245614,1,0.20126054091038,0.0324022346368715,0,"974",28,-7
"bwaa1238","Baboa","atla1278","Africa","Africa",1,0.00588142974104598,0.000238095238095238,7,"exogamy","yes",2,"unilineal",0.000199662567386116,0.416666666666667,1,0.0228574013614247,0.0368715083798883,0.0655737704918033,"1033",25,3
"bwai1242","Bwaidoga","aust1307","Papunesia","Pacific",1,0.00608773107519681,0.00000773809523809524,6,NA,NA,NA,"non-unilineal",NA,0.658187134502924,1,0.145290685407011,0.403351955307263,0.278688524590164,"994",150.33,-9.44
"cadd1256","Caddo","cadd1255","North America","Americas",0.2,0.0000532687007395908,0.0000000297619047619048,4,"agamy","no",1,"non-unilineal",NA,0.206432748538012,0.583333333333333,0.0297905439282253,0.00893854748603352,0.0655737704918033,"510",-93,33
"cadd1256","Hasinai","cadd1255","North America","Americas",0.2,0.00000832210376994014,0.0000000297619047619048,5,"agamy","no",2,"non-unilineal",NA,0.176023391812865,0.75,0.0278884257425305,0.00558659217877095,0.0491803278688525,"613",-95,31
"cahu1264","Cahuilla (Desert)","utoa1244","North America","Americas",0.2,0.00218073854509906,0.0000000166666666666667,0,"exogamy","yes",0,"unilineal",0.00000903750305015728,0.0672514619883041,0.333333333333333,0.469101390146571,0.0391061452513966,0.131147540983607,"507",-116,33
"cama1252","Camaracoto","cari1283","South America","Americas",NA,0.00949148237202029,NA,6,"agamy","no",0,"non-unilineal",0.0000309125104329723,0.484795321637427,1,0.208378494467402,0.0324022346368715,0.0819672131147541,"1079",-63,6
"came1252","Mambila","atla1278","Africa","Africa",0.6,0.0668358393569836,0.0000357142857142857,8,"endogamy","yes",0,"non-unilineal",0.000224662575823619,0.460818713450292,1,0.114006232992366,0.283798882681564,0.0491803278688525,"1031",12,7
"cane1242","Canela","nucl1710","South America","Americas",0.6,0.00000553600816000366,0.00000214285714285714,4,"endogamy","yes",0,"unilineal",0.00000341250115171914,0.402046783625731,1,0.0723525881912815,0.00446927374301676,0.0327868852459016,"1022",-45,-7
"cari1277","Caribou Inuit","eski1264","North America","Americas",NA,0.000126640709542567,NA,0,"agamy","no",0,"non-unilineal",0.00000591250199546942,0.0947368421052632,0,0.053013106161255,0,0,"177",-96,63
"carn1240","Nicobarese","aust1305","Eurasia","Asia",0.8,0.175321593679254,0.000044047619047619,5,"agamy","no",0,"non-unilineal",NA,1,1,0.137579712679514,0.046927374301676,0.0819672131147541,"809",92.77,9.17
"caro1242","Carolinians","aust1307","Papunesia","Pacific",0.6,0.0157671554967902,0.00000357142857142857,5,"endogamy","yes",0,"unilineal",0.0000134125045267203,0.530701754385965,0.208333333333333,0.517005231500873,1,1,"993",145.76,15.21
"carr1249","Dakelh","atha1245","North America","Americas",0.4,0.0000308750049864779,0.00000245238095238095,0,"agamy","no",0,"unilineal",0.00000341250115171914,0.1,0,0.0895595856543483,0.0223463687150838,0.0819672131147541,"243",-124,54
"cata1286","Catawba","siou1252","North America","Americas",0,0.00108512996548046,0.000000595238095238095,7,NA,NA,NA,"non-unilineal",0.00000121250040921889,0.191520467836257,0.416666666666667,0.185939391246114,0.00893854748603352,0.0655737704918033,"512",-80,35
"ceba1235","Senufo","atla1278","Africa","Africa",1,0.0337348416724281,0.00102619047619048,7,"endogamy","yes",1,"unilineal",0.00674966477801186,0.402923976608187,1,0.0177537788705605,0.0782122905027933,0.0491803278688525,"968",-6,10
"cebu1242","Sugbuanon","aust1307","Papunesia","Asia",1,0.273921842962445,0.0188095238095238,7,"agamy","no",4,"non-unilineal",0.027812171886608,0.282163742690059,1,0.171861120790381,0.417877094972067,0.147540983606557,"1109",123.65,10.2
"cent1972","Kurd","indo1319","Eurasia","Asia",1,0.787596664175161,0.00386904761904762,5,"endogamy","no",2,"non-unilineal",0.374999789062429,0.0245614035087719,0.75,0.0647328133201975,0.00782122905027933,0.0163934426229508,"581",44,32
"cent1989","Khmer","aust1305","Eurasia","Asia",1,0.132106594932544,0.0146428571428571,6,"agamy","no",3,"non-unilineal",0.0437496772655161,0.515789473684211,1,0.179974265072122,0.0759776536312849,0.0491803278688525,"927",105,12
"cent2004","Minchia","sino1245","Eurasia","Asia",1,0.0376188905242627,0.000952380952380952,7,"endogamy","no",1,"unilineal",0.00499966418738666,0.533040935672515,0.75,0.256943992802373,0.0759776536312849,0.0327868852459016,"697",100,26
"cent2050","Kanuri","saha1256","Africa","Africa",1,0.0455479992260443,0.00357142857142857,6,"endogamy","yes",3,"non-unilineal",0.00937466566394966,0.268713450292398,1,0.0222318096288328,0.232402234636872,0.0819672131147541,"912",13,12
"cent2089","Subanun","aust1307","Papunesia","Asia",1,0.273921842962445,0.000166666666666667,9,"agamy","no",0,"non-unilineal",0.000874662795198693,0.282163742690059,1,0.171861120790381,0.417877094972067,0.147540983606557,"1109",123,8
"cent2100","Kadazan-Dusun","aust1307","Papunesia","Asia",0.8,0.487658835717782,0.000167857142857143,5,"endogamy","no",0,"non-unilineal",0.00181216311160505,0.65233918128655,1,0.164503373546714,0.15195530726257,0.0327868852459016,"1108",117,6
"cent2126","Okinawans","japo1237","Eurasia","Asia",0.4,0.383989571318484,0.00117142857142857,6,"agamy","no",2,"non-unilineal",0.00646216468098058,0.291228070175439,0.833333333333333,0.118075266018569,0.140782122905028,0.0983606557377049,"700",127.8,26.16
"cent2128","Ungazikmit","eski1264","Eurasia","Americas",0.6,0.000000028946447895444,0.000000988095238095238,0,"endogamy","no",0,"non-unilineal",0.0000121625041048451,0.0953216374269006,0,0.122581230218747,0.00111731843575419,0.0163934426229508,"113",-173,64
"cent2128","Sivokakmeit","eski1264","Eurasia","Americas",0.6,0.0000120308674065439,0.000000988095238095238,0,"endogamy","yes",0,"non-unilineal",0.00000332500112218788,0.1,0,0.0837799304336229,0.00223463687150838,0,"114",-170.3,63.34
"cent2131","Tarahumara","utoa1244","North America","Americas",0.8,0.000205519780057652,0.0000654761904761905,5,"endogamy","no",0,"non-unilineal",0.000499662668636151,0.109356725146199,0.583333333333333,0.174951371655963,0.00111731843575419,0.0163934426229508,"612",-107,28
"cent2132","Tlaxcalans","utoa1244","North America","Americas",0.8,0.00519176976501907,0.0000476190476190476,8,"exogamy","yes",NA,"unilineal",0.00374966376551152,0.49093567251462,1,0.409385050884626,0.0603351955307263,0.0655737704918033,"835",-98,19
"cent2136","Nipigon","algi1248","North America","Americas",0.6,0.0000180915299346525,0.00000952380952380952,0,NA,NA,0,"unilineal",0.00000991250334546988,0.155555555555556,0.166666666666667,0.156415316307224,0,0,"325",-88,50
"cent2140","Central Sierra Miwok","miwo1274","North America","Americas",0.2,0.00218073854509906,0.0000000142857142857143,0,"exogamy","yes",0,"unilineal",NA,0.0672514619883041,0.333333333333333,0.469101390146571,0.0391061452513966,0.131147540983607,"507",-120,38
"cent2142","Aymara","ayma1253","South America","Americas",0.8,0.00908271510806478,0.00213095238095238,6,"endogamy","no",NA,"unilineal",0.00749966503113695,0.132163742690058,0,0.914103231853547,0.00670391061452514,0.0655737704918033,"783",-69,-16
"cent2150","U'wa","chib1249","South America","Americas",0.6,0.0271343676924353,0.00000297619047619048,6,"endogamy","no",0,"non-unilineal",0.0000246625083235966,0.721052631578947,1,0.941299931589039,0.0446927374301676,0.147540983606557,"1077",-72,7
"cent2194","Beraber","afro1255","Africa","Africa",1,0.0797836470118175,0.00357142857142857,5,"agamy","no",2,"unilineal",0.00562466439832423,0.0309941520467836,0.75,0.323292939510268,0.00446927374301676,0,"626",-7,33
"cent2292","Bontok","aust1307","Papunesia","Pacific",1,0.383989571318484,NA,7,"endogamy","no",0,"non-unilineal",0.000499662668636151,0.291228070175439,0.833333333333333,0.118075266018569,0.140782122905028,0.0983606557377049,"700",121,17
"chac1249","Chachi","barb1265","South America","Americas",0.6,0.00592817825439712,0.0000113095238095238,5,"endogamy","no",0,"non-unilineal",0.0000184125062142208,0.266374269005848,0,0.746414209317303,0.0402234636871508,0.147540983606557,"1136",-79,1
"chac1251","Chácobo","pano1259","South America","Americas",0.8,0.000511226834587423,0.000000654761904761905,4,"agamy","no",0,"non-unilineal",0.000000912500307968854,0.423976608187135,1,0.00564794533990866,0.0391061452513966,0.114754098360656,"899",-67,-12
"chak1266","Chakma","indo1319","Eurasia","Asia",1,0.562977040853479,0.000476190476190476,6,"exogamy","yes",1,"unilineal",0.00156216302723002,0.627777777777778,1,0.0684369221743805,0.140782122905028,0.0655737704918033,"696",92,23
"cham1312","Chamorro","aust1307","Papunesia","Pacific",0.8,0.0157671554967902,0.0000744047619047619,7,"agamy","no",1,"non-unilineal",0.0000477875161282867,0.530701754385965,0.208333333333333,0.517005231500873,1,1,"993",145.71,15.13
